Product link,product name,reviews,number of reviews,price
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A077623841UTAWDZAUTW&url=%2FCosmus-Tuxer-Laptop-Backpack-Compartments%2Fdp%2FB09HCJKKF4%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103935%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26psc%3D1&qualifier=1664103935&id=1883699444337693&widgetName=sp_btf,Cosmus Tuxer 38L Large Laptop Backpack With 3 Compartments,4.1 out of 5 stars,185,"₹1,566"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0040549IR7K120P2ZDB&url=%2FWomens-Handcrafted-Kalamkari-Office-Laptop%2Fdp%2FB09T3MR14H%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103935%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26psc%3D1&qualifier=1664103935&id=1883699444337693&widgetName=sp_btf,"Zouk Women's Handcrafted Red Kalamkari Office and 15.6"" Laptop Bag",3.8 out of 5 stars,4,"₹1,699"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A03407974AVXR9G9ECEQ&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103988%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26psc%3D1&qualifier=1664103988&id=4219036440910868&widgetName=sp_atf_next,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)",4.2 out of 5 stars,23,"₹1,400"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A0340953PR9KD95VMC6U&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B68Z3X7D%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103988%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26psc%3D1&qualifier=1664103988&id=4219036440910868&widgetName=sp_atf_next,"uppercase Medium 17L Vegan Leather Laptop Backpack 2300EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Blue)",4.3 out of 5 stars,47,"₹1,400"
https://www.amazon.in/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-35,American Tourister Casual Backpack,4.1 out of 5 stars,"12,270",₹949
https://www.amazon.in/Sassie-Polyester-School-Laptop-Compartment/dp/B07JHWC6WL/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-36,Sassie 31 LTR Navy Blue School Bag/Casual Backpack with Laptop Compartment (SSN-1090),3.7 out of 5 stars,"3,962",₹340
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09VCHV6T5/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-37,"TRUE HUMAN Emperor ( ZYDEN ) Anti-Theft backpack with combination lock Laptop bag , office bag college bags",3.7 out of 5 stars,417,₹689
https://www.amazon.in/POLESTAR-Navyorg-Casual-bagpack-Backpack/dp/B0844R2GMK/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=A3HBYWQBT33AGW&sprefix=ba%2Caps%2C283&sr=8-38,"Polestar Space 34 Liters Casual/ Office/ Travel/ School Backpack Bag, made of Polyester, 1 year warranty",4.0 out of 5 stars,"5,386",₹519
https://www.amazon.in/DIVING-DEEP-Backpack-Polyester-Bag/dp/B08F7YYZTJ/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-39,DIVING DEEP Women Backpack Latest School Bag for Girls (Black),3.3 out of 5 stars,"1,315",₹391
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-40,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags, Blue Light Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",4.0 out of 5 stars,852,₹799
https://www.amazon.in/TRUE-HUMAN-backpack-charging-college/dp/B0BFJFYZ14/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-41,"TRUE HUMAN backpack with USB charging Port Laptop bag , office bag , college bag ,office bag , college bag ( COOPER )",,,₹599
https://www.amazon.in/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-42,TRUE HUMAN Anti-Theft and USB Charging Port Backpack with Combination Lock Laptop Bag (Grey),3.8 out of 5 stars,"1,244",₹699
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02441351NCVVAT6YWI80&url=%2Fuppercase-Backpack-2500EBP1-repellent-sustainable%2Fdp%2FB0B81YTTWS%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103988%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26psc%3D1&qualifier=1664103988&id=4219036440910868&widgetName=sp_mtf,"uppercase Medium 23L Tall Boy Laptop Backpack 2500EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",4.0 out of 5 stars,28,"₹1,550"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A02482583O96XK1QK60R9&url=%2FKiller-Backpack-Compartments-Polyester-Waterproof%2Fdp%2FB07BVSSMQT%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103988%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26smid%3DA20PVHIS8DLHRJ%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26psc%3D1&qualifier=1664103988&id=4219036440910868&widgetName=sp_mtf,Killer Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,4.4 out of 5 stars,"10,554","₹1,699"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-45,Wesley 25 ltrs BACKPACK (Wes-khaki-Navyblue Navyblue ),4.3 out of 5 stars,"11,282",₹496
https://www.amazon.in/Baggit-Womens-Sling-bag-Blue/dp/B09F3QNSDW/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-46,Baggit Women's Handbag,3.8 out of 5 stars,214,₹499
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-47,ADISA Light Weight Laptop Backpack 32 Ltrs,4.0 out of 5 stars,"5,248",₹499
https://www.amazon.in/ZIPLINE-Polyester-Backpack-Children-Daypack/dp/B07XVMR33Q/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=AE2F1YGE1DB7K&sprefix=ba%2Caps%2C283&sr=8-48,ZIPLINE Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag Weekend Bag,4.0 out of 5 stars,"3,817",₹725
https://www.amazon.in/Capriff-Liters-Collage-travell-Backpack/dp/B084T7X2HX/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-49,Capriff 32 L Casual Waterproof Laptop Bag/Backpack for Men Boys & Girls For Office School College Teens & Students with Rain Cover With adjustable Strap With 2 Compartment,3.8 out of 5 stars,"2,524",₹509
https://www.amazon.in/Wildcraft-Ltrs-orange-Rucksack-8903338073864/dp/B01G5I8YLC/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&smid=A3V8UT360MS9NM&sprefix=ba%2Caps%2C283&sr=8-50,"Wildcraft 45 Ltrs Grey and Orange Rucksack (8903338073864), Large",4.3 out of 5 stars,"8,205","₹1,499"
https://www.amazon.in/gp/bestsellers/shoes/1983356031/ref=sr_bs_18_1983356031_1,Lavie Women's Betula Tote Bag | Ladies Purse Handbag,4.1 out of 5 stars,"16,406",₹799
https://www.amazon.in/Skybags-Unisex-Gucci-Fabric-Laptop/dp/B0B21Z53GW/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1664103988&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-52,Skybags Unisex Iron Gucci Fabric 31L Laptop Bags,0 out of 5 stars,0,"₹1,699"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A0836734P5M4ZFWNR1G2&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MGDFT9C%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103988%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26psc%3D1&qualifier=1664103988&id=4219036440910868&widgetName=sp_btf,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Black),4.3 out of 5 stars,"7,177","₹1,409"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A00329372RS4WRMVBBRFX&url=%2FWomens-Handcrafted-Kalamkari-Office-Laptop%2Fdp%2FB09T3MY92D%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664103988%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB&qualifier=1664103988&id=4219036440910868&widgetName=sp_btf,"Zouk Women's Handcrafted Blue Kalamkari Office and 15.6"" Laptop Bag",3.8 out of 5 stars,9,"₹1,699"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A084921737S9LLCB0CLXD&url=%2FWomens-Handcrafted-Printed-Office-Laptop%2Fdp%2FB09VZ3VNT9%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104007%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB&qualifier=1664104007&id=5587952521052117&widgetName=sp_atf_next,"Zouk Women's Handcrafted Black Printed Office and 15.6"" Laptop Bag",4.6 out of 5 stars,6,"₹1,699"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A03906053LXZE3DUNXJES&url=%2FLeaderachi-Womens-Hunter-Leather-Ragusa-Brown%2Fdp%2FB08L8GX5T3%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104007%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26psc%3D1&qualifier=1664104007&id=5587952521052117&widgetName=sp_atf_next,Leaderachi Genuine Hunter Leather Women's Shoulder Laptop Briefcase Bag,3.7 out of 5 stars,3,"₹2,747"
https://www.amazon.in/Amazon-Basics-Laptop-Backpack-Repellent/dp/B09W43XLBY/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-51,"Amazon Basics Laptop Backpack - 24L, Water Repellent and Wear Resistant, Blue",0 out of 5 stars,0,₹499
https://www.amazon.in/DZert-Polyester-Black-White-Backpack/dp/B07GXX2BP3/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-52,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Red Black,3.9 out of 5 stars,"2,024",₹329
https://www.amazon.in/Asus-BP1504-15-6-inch-Laptop-Backpack/dp/B0895ZZHKK/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-53,Asus BP1504 39.62 cm (15.6-inch) Laptop Backpack (Dark Grey),4.2 out of 5 stars,"1,196",₹819
https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-49,Gear ModernEco5 21L Water Resistant School Bag//Backpack/College Bag for Men/Women - Black Grey,3.8 out of 5 stars,"1,847",₹599
https://www.amazon.in/Travalate-Toiletry-Travel-Shaving-Polyester/dp/B07PFCLPKX/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-50,Travalate® Polyester Toiletry Bag (Black_Tr1323),4.4 out of 5 stars,"2,612",₹280
https://www.amazon.in/Fargo-Handbag-Women-Girls-Light5pc/dp/B09N3K2ZCP/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-51,Fargo Handbag For Women And Girls COMBO SET OF 5 (Light5pc),3.2 out of 5 stars,"1,984",₹450
https://www.amazon.in/gp/bestsellers/luggage/2917438031/ref=sr_bs_3_2917438031_1,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,4.1 out of 5 stars,"2,807",₹629
https://www.amazon.in/DZert-Stylish-Casual-Backpack-College/dp/B07Y3WD2QL/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-53,DZert Stylish Casual Backpack/Laptop Bag/College Bag/School Bag for Boys/Girls 32L,3.4 out of 5 stars,73,₹429
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A03411093D2M0I8XTGU08&url=%2Fuppercase-Medium-Laptop-Backpack-2100EBP1%2Fdp%2FB0B68Y7H6F%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104007%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26psc%3D1&qualifier=1664104007&id=5587952521052117&widgetName=sp_mtf,"uppercase Medium 14L Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",4.7 out of 5 stars,45,"₹1,100"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A094859621H30MAOX3EJV&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MCRFH6N%2Fref%3Dsr_1_55_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104007%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-55-spons%26psc%3D1&qualifier=1664104007&id=5587952521052117&widgetName=sp_mtf,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & Navy Blue),4.3 out of 5 stars,"7,177","₹1,499"
https://www.amazon.in/Caprese-Womens-Tote-bag-Green/dp/B09FT2TSHZ/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-56,Caprese Women's Tote Bag (Dark Green),3.9 out of 5 stars,12,₹689
https://www.amazon.in/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-57,POLICE 30 Ltrs Laptop Backpack,4.2 out of 5 stars,"4,808","₹1,399"
https://www.amazon.in/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-58,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",3.9 out of 5 stars,"9,174",₹479
https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0101/dp/B07G44G1DC/ref=sr_1_59?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-59,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Black,4.4 out of 5 stars,"1,455",₹893
https://www.amazon.in/POLESTAR-Adventure-NavyTurquoise-Rucksack-Trekking/dp/B07WZGZ2GX/ref=sr_1_60?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-60,"POLESTAR Adventure 55 L Hiking/ Trekking/ Camping/ Travelling Rucksack Backpack with rain cover, shoe compartment, water resistant, made with polyester, 1 year warranty",4.0 out of 5 stars,961,₹679
https://www.amazon.in/HP-Lightweight-200-Green-Backpack/dp/B08CY1XYFL/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-61,"HP Lightweight 200 15.6-inch Laptop Backpack with Padded Shoulder Straps, Green",4.4 out of 5 stars,168,"₹1,349"
https://www.amazon.in/TRAVEL-POINT-Waterproof-Compartment-CURVE-NK-BLACK/dp/B0B4W66JSN/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-62,TRAVEL POINT 80L Waterproof Travel Backpack for Outdoor Sport Hiking Trekking Camping Rucksack Bag with Shoe Compartment tourist bag,3.8 out of 5 stars,42,₹809.10
https://www.amazon.in/Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1664104007&qu=eyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%3D%3D&sprefix=ba%2Caps%2C283&sr=8-63,"Tabelito® Casual Laptop Bag school bags for boys girls 15.6inch (39.6 cm) , 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (BLACK)",4.1 out of 5 stars,"1,115",₹499
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A077623841UTAWDZAUTW&url=%2FCosmus-Tuxer-Laptop-Backpack-Compartments%2Fdp%2FB09HCJKKF4%2Fref%3Dsr_1_64_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104007%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-64-spons%26psc%3D1&qualifier=1664104007&id=5587952521052117&widgetName=sp_btf,Cosmus Tuxer 38L Large Laptop Backpack With 3 Compartments,4.1 out of 5 stars,185,"₹1,566"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg4_1?ie=UTF8&adId=A0948284262I8O4254HCN&url=%2FHEROZ-Backpack-Resistant-Notebook-Airforce%2Fdp%2FB07MCRHSVP%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104007%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26psc%3D1&qualifier=1664104007&id=5587952521052117&widgetName=sp_btf,HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue),4.1 out of 5 stars,"6,220",₹740
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A0039557R1AGZFOZGBH8&url=%2FWomens-Handcrafted-Jhoomar-Office-Laptop%2Fdp%2FB09T3L9W3X%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104027%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26psc%3D1%26smid%3DA2O6LU1SDI9NBB&qualifier=1664104027&id=1960050413553284&widgetName=sp_atf_next,"Zouk Women's Handcrafted Jhoomar Motif Office and 15.6"" Laptop Bag",5.0 out of 5 stars,1,"₹1,699"
https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg5_1?ie=UTF8&adId=A08049701GGS887WEOE72&url=%2FHammonds-Flycatcher-Messenger-Compartment-LB106BR%2Fdp%2FB07P2TQH78%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1664104027%26qu%3DeyJxc2MiOiI3Ljk4IiwicXNhIjoiNy45MCIsInFzcCI6IjYuNTAifQ%253D%253D%26smid%3DA43ILAQ271414%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26psc%3D1&qualifier=1664104027&id=1960050413553284&widgetName=sp_atf_next,Hammonds Flycatcher Original Bombay Brown Leather Laptop Messenger Bag for Laptop/MacBook up to 15.6 inch|Padded Laptop Compartment|Office Bag,4.3 out of 5 stars,"4,097","₹2,395"
